x           y           z           G           L           T
0.005000 0.000000 0.000000 2786978.062379 2829031.855754 1879.344324
0.015000 0.000000 0.000000 2762469.340561 2750846.494806 1866.222780
0.025000 0.000000 0.000000 2738953.776973 2725445.102127 1861.899592
0.035000 0.000000 0.000000 2716335.238927 2710612.893024 1859.361234
0.045000 0.000000 0.000000 2694483.505485 2693670.047558 1856.448887
0.055000 0.000000 0.000000 2673288.270721 2673725.850452 1853.002972
0.065000 0.000000 0.000000 2652664.215656 2652676.120447 1849.345071
0.075000 0.000000 0.000000 2632543.198179 2631968.717698 1845.725354
0.085000 0.000000 0.000000 2612867.256489 2612094.237304 1842.231091
0.095000 0.000000 0.000000 2593585.115646 2592953.670542 1838.846962
0.105000 0.000000 0.000000 2574651.107682 2574275.086370 1835.526402
0.115000 0.000000 0.000000 2556024.993707 2555843.953478 1832.232072
0.125000 0.000000 0.000000 2537671.788828 2537563.990614 1828.947116
0.135000 0.000000 0.000000 2519561.310413 2519428.707433 1825.670574
0.145000 0.000000 0.000000 2501667.513973 2501469.796282 1822.408419
0.155000 0.000000 0.000000 2483967.780847 2483717.014918 1819.166397
0.165000 0.000000 0.000000 2466442.289277 2466179.168287 1815.946516
0.175000 0.000000 0.000000 2449073.528198 2448842.419209 1812.746633
0.185000 0.000000 0.000000 2431845.951979 2431677.977033 1809.561771
0.195000 0.000000 0.000000 2414745.741215 2414652.129192 1806.385923
0.205000 0.000000 0.000000 2397760.626838 2397734.316646 1803.213549
0.215000 0.000000 0.000000 2380879.742542 2380901.613612 1800.040429
0.225000 0.000000 0.000000 2364093.484198 2364139.785442 1796.863907
0.235000 0.000000 0.000000 2347393.367907 2347441.981218 1793.682678
0.245000 0.000000 0.000000 2330771.887393 2330806.295530 1790.496362
0.255000 0.000000 0.000000 2314222.375994 2314233.206098 1787.305029
0.265000 0.000000 0.000000 2297738.879340 2297723.513135 1784.108816
0.275000 0.000000 0.000000 2281316.043376 2281277.038542 1780.907671
0.285000 0.000000 0.000000 2264949.020004 2264892.070755 1777.701239
0.295000 0.000000 0.000000 2248633.390236 2248565.385320 1774.488861
0.305000 0.000000 0.000000 2232365.103038 2232292.616551 1771.269637
0.315000 0.000000 0.000000 2216140.427019 2216068.770766 1768.042522
0.325000 0.000000 0.000000 2199955.911883 2199888.723991 1764.806423
0.335000 0.000000 0.000000 2183808.356823 2183747.610413 1761.560275
