x           y           z           G           L           A           T
-0.001300 0.000000 0.000000 470744.929679 3543451.365813 450597.943442 1988.170000
-0.001100 0.000000 0.000000 470920.379503 3567465.835891 450454.106723 1991.530000
-0.000900 0.000000 0.000000 471028.609701 3587570.961108 450278.091425 1994.330000
-0.000700 0.000000 0.000000 471068.782237 3603716.149165 450069.277866 1996.570000
-0.000500 0.000000 0.000000 471040.223306 3615860.754903 449827.062574 1998.250000
-0.000300 0.000000 0.000000 470942.425202 3623974.194360 449550.850801 1999.370000
-0.000100 0.000000 0.000000 470775.047733 3628036.030509 449240.047080 1999.930000
0.000100 0.000000 0.000000 470531.080693 3627600.670540 448894.048162 1999.870000
0.000300 0.000000 0.000000 470169.565204 3620060.654805 448512.280857 1998.830000
0.000500 0.000000 0.000000 469684.229295 3605015.891489 448094.348332 1996.750000
0.000700 0.000000 0.000000 469076.205823 3582536.733470 447640.085198 1993.630000
0.000900 0.000000 0.000000 468347.188106 3552728.252185 447149.539416 1989.470000
0.001100 0.000000 0.000000 467499.421111 3515729.690028 446622.959984 1984.270000
0.001300 0.000000 0.000000 466535.689750 3471713.733355 446060.785638 1978.030000
0.001500 0.000000 0.000000 465459.304333 3420885.608742 445463.634009 1970.750000
0.001700 0.000000 0.000000 464274.083223 3363482.005848 444832.291267 1962.430000
0.001900 0.000000 0.000000 462984.332782 3299769.830908 444167.702092 1953.070000
0.002100 0.000000 0.000000 461594.824650 3230044.795510 443470.959550 1942.670000
0.002300 0.000000 0.000000 460110.770477 3154629.846025 442743.295083 1931.230000
0.002500 0.000000 0.000000 458537.794183 3073873.439702 441986.068343 1918.750000
0.002700 0.000000 0.000000 456881.901864 2988147.674108 441200.756968 1905.230000
0.002900 0.000000 0.000000 455149.449460 2897846.277274 440388.946034 1890.670000
0.003100 0.000000 0.000000 453347.108322 2803382.466566 439552.317471 1875.070000
0.003300 0.000000 0.000000 451481.828809 2705186.684975 438692.639099 1858.430000
0.003500 0.000000 0.000000 449560.802073 2603704.224185 437811.753597 1840.750000
0.003700 0.000000 0.000000 447591.420190 2499392.744441 436911.567284 1822.030000
0.003900 0.000000 0.000000 445581.234821 2392719.701933 435994.038589 1802.270000
0.004100 0.000000 0.000000 443537.914567 2284159.695035 435061.166613 1781.470000
0.004300 0.000000 0.000000 441469.201235 2174191.741456 434114.979502 1759.630000
0.004500 0.000000 0.000000 439382.865201 2063296.498996 433157.522757 1736.750000
0.004700 0.000000 0.000000 437286.660101 1951953.443274 432190.847574 1712.830000
0.004900 0.000000 0.000000 435188.277062 1840638.016482 431216.999467 1687.870000
0.005100 0.000000 0.000000 433095.298721 1729818.761856 430238.006529 1661.870000
0.005300 0.000000 0.000000 431015.153278 1619954.459256 429255.868552 1634.830000
0.005500 0.000000 0.000000 428955.068834 1511491.277892 428272.545697 1606.750000
0.005700 0.000000 0.000000 426922.028287 1404859.962916 427289.948206 1577.630000
0.005900 0.000000 0.000000 424922.725067 1300473.073254 426309.925942 1547.470000
0.006100 0.000000 0.000000 422963.519997 1198722.288738 425334.258703 1516.270000
0.006300 0.000000 0.000000 421050.399575 1099975.805258 424364.647010 1484.030000
0.006500 0.000000 0.000000 419188.935996 1004575.837316 423402.703447 1450.750000
0.006700 0.000000 0.000000 417384.249228 912836.248040 422449.944947 1416.430000
0.006900 0.000000 0.000000 415640.971472 825040.327392 421507.785479 1381.070000
0.007100 0.000000 0.000000 413963.214348 741438.739956 420577.529772 1344.670000
0.007300 0.000000 0.000000 412354.539165 662247.664369 419660.368208 1307.230000
0.007500 0.000000 0.000000 410817.930617 587647.147131 418757.372216 1268.750000
0.007700 0.000000 0.000000 409355.774299 517779.694191 417869.491037 1229.230000
0.007900 0.000000 0.000000 407969.838407 452749.124378 416997.549765 1188.670000
0.008100 0.000000 0.000000 406661.260018 392619.709411 416142.248295 1147.070000
0.008300 0.000000 0.000000 405430.536357 337415.625902 415304.161772 1104.430000
0.008500 0.000000 0.000000 404277.521453 287120.745419 414483.742352 1060.750000
0.008700 0.000000 0.000000 403201.428602 241678.789347 413681.322428 1016.030000
0.008900 0.000000 0.000000 402200.839085 200993.875978 412897.119338 970.270000
0.009100 0.000000 0.000000 401273.717560 164931.487880 412131.241738 923.470000
0.009300 0.000000 0.000000 400417.434589 133319.888330 411383.697448 875.630000
0.009500 0.000000 0.000000 399628.796755 105952.016188 410654.403537 826.750000
0.009700 0.000000 0.000000 398904.084844 82587.889334 409943.197465 776.830000
0.009900 0.000000 0.000000 398239.100563 62957.547398 409249.850679 725.870000
