x           y           z           G           L           A           T
-0.003329 0.000000 0.000000 424915.377817 3144383.989777 454532.289750 1929.659986
-0.003308 0.000000 0.000000 424920.827410 3150154.901854 454546.546596 1930.544757
-0.003286 0.000000 0.000000 424926.117372 3155897.153842 454560.551053 1931.423929
-0.003266 0.000000 0.000000 424931.247053 3161610.603013 454574.302180 1932.297500
-0.003245 0.000000 0.000000 424936.215808 3167295.107324 454587.798888 1933.165472
-0.003224 0.000000 0.000000 424941.022990 3172950.525425 454601.040196 1934.027844
-0.003203 0.000000 0.000000 424945.667959 3178576.716658 454614.025087 1934.884616
-0.003182 0.000000 0.000000 424950.150076 3184173.541068 454626.752505 1935.735789
-0.003161 0.000000 0.000000 424954.468702 3189740.859400 454639.221519 1936.581361
-0.003140 0.000000 0.000000 424958.623204 3195278.533109 454651.431050 1937.421334
-0.003119 0.000000 0.000000 424962.612950 3200786.424359 454663.380164 1938.255707
-0.003098 0.000000 0.000000 424966.437309 3206264.396031 454675.067835 1939.084480
-0.003077 0.000000 0.000000 424970.095656 3211712.311726 454686.493043 1939.907653
-0.003056 0.000000 0.000000 424973.587365 3217130.035765 454697.654864 1940.725226
-0.003035 0.000000 0.000000 424976.911815 3222517.433199 454708.552242 1941.537200
-0.003014 0.000000 0.000000 424980.068386 3227874.369809 454719.184265 1942.343574
-0.002993 0.000000 0.000000 424983.056460 3233200.712112 454729.549924 1943.144348
-0.002972 0.000000 0.000000 424985.875425 3238496.327361 454739.648217 1943.939522
-0.002950 0.000000 0.000000 424988.524667 3243761.083555 454749.478240 1944.729096
-0.002930 0.000000 0.000000 424991.003578 3248994.849438 454759.038962 1945.513071
-0.002909 0.000000 0.000000 424993.311552 3254197.494503 454768.329477 1946.291446
-0.002887 0.000000 0.000000 424995.447983 3259368.888998 454777.348808 1947.064220
-0.002867 0.000000 0.000000 424997.412271 3264508.903929 454786.095961 1947.831396
-0.002846 0.000000 0.000000 424999.203816 3269617.411064 454794.570061 1948.592971
-0.002825 0.000000 0.000000 425000.822023 3274694.282933 454802.770109 1949.348946
-0.002804 0.000000 0.000000 425002.266299 3279739.392838 454810.695173 1950.099322
-0.002783 0.000000 0.000000 425003.536051 3284752.614851 454818.344341 1950.844098
-0.002762 0.000000 0.000000 425004.630693 3289733.823823 454825.716623 1951.583274
-0.002741 0.000000 0.000000 425005.549637 3294682.895381 454832.811157 1952.316850
-0.002720 0.000000 0.000000 425006.292303 3299599.705938 454839.626985 1953.044826
-0.002698 0.000000 0.000000 425006.858108 3304484.132692 454846.163150 1953.767203
-0.002678 0.000000 0.000000 425007.246477 3309336.053632 454852.418804 1954.483979
-0.002657 0.000000 0.000000 425007.456833 3314155.347540 454858.392987 1955.195156
-0.002636 0.000000 0.000000 425007.488605 3318941.893995 454864.084782 1955.900733
-0.002615 0.000000 0.000000 425007.341224 3323695.573379 454869.493324 1956.600711
-0.002594 0.000000 0.000000 425007.014122 3328416.266875 454874.617661 1957.295088
-0.002573 0.000000 0.000000 425006.506737 3333103.856475 454879.456931 1957.983866
-0.002552 0.000000 0.000000 425005.818506 3337758.224982 454884.010238 1958.667043
-0.002531 0.000000 0.000000 425004.948872 3342379.256013 454888.276647 1959.344621
-0.002509 0.000000 0.000000 425003.897278 3346966.834002 454892.255333 1960.016600
-0.002489 0.000000 0.000000 425002.663173 3351520.844203 454895.945387 1960.682978
-0.002468 0.000000 0.000000 425001.246005 3356041.172697 454899.345892 1961.343756
-0.002446 0.000000 0.000000 424999.645228 3360527.706390 454902.456042 1961.998935
-0.002426 0.000000 0.000000 424997.860298 3364980.333019 454905.274932 1962.648514
-0.002405 0.000000 0.000000 424995.890671 3369398.941155 454907.801659 1963.292493
-0.002384 0.000000 0.000000 424993.735811 3373783.420205 454910.035430 1963.930872
-0.002363 0.000000 0.000000 424991.395179 3378133.660419 454911.975350 1964.563652
-0.002341 0.000000 0.000000 424988.868245 3382449.552887 454913.620530 1965.190831
-0.002321 0.000000 0.000000 424986.154476 3386730.989547 454914.970186 1965.812411
-0.002300 0.000000 0.000000 424983.253345 3390977.863186 454916.023437 1966.428391
-0.002279 0.000000 0.000000 424980.164329 3395190.067444 454916.779404 1967.038771
-0.002258 0.000000 0.000000 424976.886905 3399367.496815 454917.237315 1967.643552
-0.002237 0.000000 0.000000 424973.420553 3403510.046654 454917.396301 1968.242732
-0.002216 0.000000 0.000000 424969.764759 3407617.613175 454917.255496 1968.836313
-0.002195 0.000000 0.000000 424965.919008 3411690.093458 454916.814136 1969.424294
-0.002174 0.000000 0.000000 424961.882791 3415727.385450 454916.071366 1970.006675
-0.002153 0.000000 0.000000 424957.655600 3419729.387969 454915.026336 1970.583456
-0.002132 0.000000 0.000000 424953.236930 3423696.000704 454913.678279 1971.154638
-0.002110 0.000000 0.000000 424948.626280 3427627.124223 454912.026366 1971.720219
-0.002090 0.000000 0.000000 424943.823152 3431522.659969 454910.069768 1972.280201
-0.002069 0.000000 0.000000 424938.827049 3435382.510272 454907.807687 1972.834583
-0.002047 0.000000 0.000000 424933.637478 3439206.578340 454905.239347 1973.383365
-0.002027 0.000000 0.000000 424928.253951 3442994.768274 454902.363930 1973.926547
-0.002006 0.000000 0.000000 424922.675978 3446746.985062 454899.180612 1974.464130
-0.001985 0.000000 0.000000 424916.903078 3450463.134584 454895.688665 1974.996113
-0.001963 0.000000 0.000000 424910.934768 3454143.123616 454891.887269 1975.522496
-0.001942 0.000000 0.000000 424904.770570 3457786.859833 454887.775615 1976.043279
-0.001922 0.000000 0.000000 424898.410010 3461394.251810 454883.352969 1976.558462
-0.001901 0.000000 0.000000 424891.852614 3464965.209023 454878.618543 1977.068045
-0.001880 0.000000 0.000000 424885.097914 3468499.641857 454873.571554 1977.572029
-0.001859 0.000000 0.000000 424878.145444 3471997.461602 454868.211214 1978.070413
-0.001838 0.000000 0.000000 424870.994739 3475458.580462 454862.536812 1978.563197
-0.001817 0.000000 0.000000 424863.645341 3478882.911551 454856.547554 1979.050381
-0.001796 0.000000 0.000000 424856.096790 3482270.368901 454850.242665 1979.531965
-0.001775 0.000000 0.000000 424848.348634 3485620.867461 454843.621415 1980.007950
-0.001754 0.000000 0.000000 424840.400420 3488934.323100 454836.683063 1980.478334
-0.001733 0.000000 0.000000 424832.251700 3492210.652611 454829.426848 1980.943119
-0.001712 0.000000 0.000000 424823.902030 3495449.773713 454821.851997 1981.402304
-0.001691 0.000000 0.000000 424815.350965 3498651.605050 454813.957819 1981.855890
-0.001669 0.000000 0.000000 424806.598069 3501816.066197 454805.743560 1982.303875
-0.001648 0.000000 0.000000 424797.642902 3504943.077663 454797.208483 1982.746261
-0.001628 0.000000 0.000000 424788.485034 3508032.560888 454788.351829 1983.183047
-0.001607 0.000000 0.000000 424779.124033 3511084.438252 454779.172923 1983.614233
-0.001586 0.000000 0.000000 424769.559471 3514098.633070 454769.671018 1984.039819
-0.001564 0.000000 0.000000 424759.790926 3517075.069602 454759.845395 1984.459805
-0.001543 0.000000 0.000000 424749.817975 3520013.673048 454749.695307 1984.874192
-0.001523 0.000000 0.000000 424739.640200 3522914.369556 454739.220087 1985.282978
-0.001502 0.000000 0.000000 424729.257186 3525777.086217 454728.419009 1985.686165
-0.001481 0.000000 0.000000 424718.668522 3528601.751076 454717.291361 1986.083752
-0.001460 0.000000 0.000000 424707.873798 3531388.293127 454705.836417 1986.475740
-0.001439 0.000000 0.000000 424696.872607 3534136.642317 454694.053501 1986.862127
-0.001418 0.000000 0.000000 424685.664548 3536846.729550 454681.941924 1987.242915
-0.001397 0.000000 0.000000 424674.249220 3539518.486686 454669.500971 1987.618102
-0.001375 0.000000 0.000000 424662.626226 3542151.846545 454656.729949 1987.987690
-0.001355 0.000000 0.000000 424650.795172 3544746.742906 454643.628152 1988.351679
-0.001334 0.000000 0.000000 424638.755668 3547303.110515 454630.194935 1988.710067
-0.001313 0.000000 0.000000 424626.507326 3549820.885079 454616.429590 1989.062855
-0.001292 0.000000 0.000000 424614.049761 3552300.003274 454602.331439 1989.410044
-0.001270 0.000000 0.000000 424601.382592 3554740.402743 454587.899786 1989.751633
-0.001249 0.000000 0.000000 424588.505440 3557142.022100 454573.133960 1990.087622
-0.001229 0.000000 0.000000 424575.417930 3559504.800929 454558.033315 1990.418011
-0.001208 0.000000 0.000000 424562.119689 3561828.679792 454542.597157 1990.742801
-0.001187 0.000000 0.000000 424548.610347 3564113.600221 454526.824822 1991.061990
-0.001165 0.000000 0.000000 424534.889540 3566359.504728 454510.715630 1991.375580
-0.001144 0.000000 0.000000 424520.956902 3568566.336803 454494.268917 1991.683570
-0.001124 0.000000 0.000000 424506.812075 3570734.040917 454477.484051 1991.985960
-0.001103 0.000000 0.000000 424492.454700 3572862.562520 454460.360352 1992.282751
-0.001081 0.000000 0.000000 424477.884425 3574951.848047 454442.897165 1992.573941
-0.001061 0.000000 0.000000 424463.100897 3577001.844918 454425.093829 1992.859532
-0.001040 0.000000 0.000000 424448.103770 3579012.501539 454406.949678 1993.139523
-0.001019 0.000000 0.000000 424432.892698 3580983.767303 454388.464085 1993.413914
-0.000998 0.000000 0.000000 424417.467339 3582915.592593 454369.636403 1993.682705
-0.000976 0.000000 0.000000 424401.827354 3584807.928781 454350.465970 1993.945897
-0.000955 0.000000 0.000000 424385.972409 3586660.728232 454330.952146 1994.203488
-0.000934 0.000000 0.000000 424369.902170 3588473.944304 454311.094281 1994.455480
-0.000914 0.000000 0.000000 424353.616308 3590247.531350 454290.891720 1994.701872
-0.000893 0.000000 0.000000 424337.114495 3591981.444717 454270.343842 1994.942664
-0.000872 0.000000 0.000000 424320.396410 3593675.640750 454249.450013 1995.177857
-0.000851 0.000000 0.000000 424303.461731 3595330.076794 454228.209584 1995.407449
-0.000830 0.000000 0.000000 424286.310141 3596944.711190 454206.621917 1995.631442
-0.000809 0.000000 0.000000 424268.941326 3598519.503282 454184.686378 1995.849835
-0.000788 0.000000 0.000000 424251.354975 3600054.413415 454162.402328 1996.062628
-0.000766 0.000000 0.000000 424233.550778 3601549.402937 454139.769124 1996.269821
-0.000745 0.000000 0.000000 424215.528432 3603004.434200 454116.786149 1996.471415
-0.000725 0.000000 0.000000 424197.287634 3604419.470560 454093.452778 1996.667408
-0.000704 0.000000 0.000000 424178.828085 3605794.476382 454069.768372 1996.857802
-0.000682 0.000000 0.000000 424160.149488 3607129.417034 454045.732296 1997.042596
-0.000662 0.000000 0.000000 424141.251552 3608424.258894 454021.343923 1997.221790
-0.000641 0.000000 0.000000 424122.133986 3609678.969350 453996.602624 1997.395385
-0.000620 0.000000 0.000000 424102.796502 3610893.516798 453971.507766 1997.563379
-0.000599 0.000000 0.000000 424083.238818 3612067.870645 453946.058717 1997.725774
-0.000577 0.000000 0.000000 424063.460651 3613202.001311 453920.254849 1997.882569
-0.000556 0.000000 0.000000 424043.461725 3614295.880226 453894.095545 1998.033764
-0.000535 0.000000 0.000000 424023.241765 3615349.479836 453867.580176 1998.179359
-0.000515 0.000000 0.000000 424002.800497 3616362.773599 453840.708108 1998.319355
-0.000494 0.000000 0.000000 423982.137655 3617335.735988 453813.478711 1998.453750
-0.000473 0.000000 0.000000 423961.252971 3618268.342492 453785.891353 1998.582546
-0.000452 0.000000 0.000000 423940.146184 3619160.569617 453757.945408 1998.705742
-0.000431 0.000000 0.000000 423918.817032 3620012.394884 453729.640243 1998.823338
-0.000410 0.000000 0.000000 423897.265260 3620823.796832 453700.975227 1998.935335
-0.000388 0.000000 0.000000 423875.490613 3621594.755018 453671.949725 1999.041731
-0.000367 0.000000 0.000000 423853.492841 3622325.250019 453642.563103 1999.142528
-0.000346 0.000000 0.000000 423831.271695 3623015.263428 453612.814726 1999.237725
-0.000325 0.000000 0.000000 423808.826930 3623664.777862 453582.703957 1999.327322
-0.000304 0.000000 0.000000 423786.158305 3624273.776954 453552.230166 1999.411319
-0.000283 0.000000 0.000000 423763.265581 3624842.245360 453521.392710 1999.489717
-0.000263 0.000000 0.000000 423740.148521 3625370.168756 453490.190950 1999.562514
-0.000242 0.000000 0.000000 423716.806892 3625857.533841 453458.624240 1999.629712
-0.000221 0.000000 0.000000 423693.240464 3626304.328333 453426.691936 1999.691310
-0.000200 0.000000 0.000000 423669.449010 3626710.540975 453394.393390 1999.747308
-0.000178 0.000000 0.000000 423645.432305 3627076.161530 453361.727951 1999.797707
-0.000157 0.000000 0.000000 423621.190129 3627401.180787 453328.694968 1999.842505
-0.000136 0.000000 0.000000 423596.722261 3627685.590555 453295.293785 1999.881704
-0.000116 0.000000 0.000000 423572.028488 3627929.383667 453261.523743 1999.915303
-0.000095 0.000000 0.000000 423547.108596 3628132.553980 453227.384183 1999.943302
-0.000074 0.000000 0.000000 423521.962375 3628295.096374 453192.874439 1999.965701
-0.000053 0.000000 0.000000 423496.589618 3628417.006754 453157.993843 1999.982501
-0.000032 0.000000 0.000000 423470.990122 3628498.282047 453122.741725 1999.993700
-0.000011 0.000000 0.000000 423445.163684 3628538.920206 453087.117409 1999.999300
0.000011 0.000000 0.000000 423419.110113 3628534.566902 453051.119976 1999.998700
0.000032 0.000000 0.000000 423392.829240 3628459.102776 453014.749964 1999.988301
0.000052 0.000000 0.000000 423366.320887 3628308.178055 452978.006007 1999.967504
0.000073 0.000000 0.000000 423339.584878 3628081.799803 452940.887230 1999.936307
0.000095 0.000000 0.000000 423312.621049 3627779.978611 452903.393032 1999.894712
0.000116 0.000000 0.000000 423285.429248 3627402.728604 452865.522835 1999.842718
0.000137 0.000000 0.000000 423258.009330 3626950.067433 452827.276088 1999.780326
0.000157 0.000000 0.000000 423230.361165 3626422.016281 452788.652266 1999.707534
0.000178 0.000000 0.000000 423202.484628 3625818.599856 452749.650870 1999.624344
0.000200 0.000000 0.000000 423174.379609 3625139.846393 452710.271426 1999.530755
0.000220 0.000000 0.000000 423146.046007 3624385.787652 452670.513487 1999.426767
0.000241 0.000000 0.000000 423117.483731 3623556.458914 452630.376628 1999.312381
0.000263 0.000000 0.000000 423088.692700 3622651.898985 452589.860452 1999.187595
0.000284 0.000000 0.000000 423059.672844 3621672.150186 452548.964585 1999.052411
0.000305 0.000000 0.000000 423030.424104 3620617.258358 452507.688678 1998.906828
0.000325 0.000000 0.000000 423000.946431 3619487.272855 452466.032406 1998.750847
0.000346 0.000000 0.000000 422971.239785 3618282.246544 452423.995470 1998.584466
0.000367 0.000000 0.000000 422941.304138 3617002.235801 452381.577599 1998.407687
0.000388 0.000000 0.000000 422911.139472 3615647.300507 452338.778543 1998.220509
0.000409 0.000000 0.000000 422880.745778 3614217.504049 452295.598074 1998.022932
0.000431 0.000000 0.000000 422850.123060 3612712.913311 452252.035987 1997.814956
0.000452 0.000000 0.000000 422819.271330 3611133.598675 452208.092102 1997.596582
0.000473 0.000000 0.000000 422788.190610 3609479.634016 452163.766261 1997.367809
0.000494 0.000000 0.000000 422756.880933 3607751.096697 452119.058329 1997.128637
0.000514 0.000000 0.000000 422725.342344 3605948.067566 452073.968200 1996.879066
0.000535 0.000000 0.000000 422693.574896 3604070.630953 452028.495785 1996.619097
0.000557 0.000000 0.000000 422661.578652 3602118.874663 451982.641018 1996.348728
0.000578 0.000000 0.000000 422629.353686 3600092.889972 451936.403853 1996.067961
0.000599 0.000000 0.000000 422596.900082 3597992.771626 451889.784269 1995.776795
0.000620 0.000000 0.000000 422564.217935 3595818.617830 451842.782282 1995.475231
0.000641 0.000000 0.000000 422531.307349 3593570.530247 451795.397918 1995.163267
0.000661 0.000000 0.000000 422498.168438 3591248.613992 451747.631221 1994.840905
0.000682 0.000000 0.000000 422464.801326 3588852.977625 451699.482257 1994.508144
0.000704 0.000000 0.000000 422431.206148 3586383.733149 451650.951117 1994.164985
0.000725 0.000000 0.000000 422397.383049 3583840.995998 451602.037918 1993.811426
0.000746 0.000000 0.000000 422363.332183 3581224.885038 451552.742788 1993.447469
0.000766 0.000000 0.000000 422329.053714 3578535.522556 451503.065878 1993.073113
0.000788 0.000000 0.000000 422294.547818 3575773.034254 451453.007371 1992.688358
0.000809 0.000000 0.000000 422259.814677 3572937.549246 451402.567479 1992.293204
0.000829 0.000000 0.000000 422224.854488 3570029.200046 451351.746417 1991.887652
0.000850 0.000000 0.000000 422189.667453 3567048.122566 451300.544415 1991.471701
0.000871 0.000000 0.000000 422154.253786 3563994.456106 451248.961742 1991.045351
0.000893 0.000000 0.000000 422118.613713 3560868.343347 451196.998676 1990.608602
0.000914 0.000000 0.000000 422082.747465 3557669.930344 451144.655508 1990.161454
0.000935 0.000000 0.000000 422046.655288 3554399.366521 451091.932569 1989.703908
0.000955 0.000000 0.000000 422010.337433 3551056.804656 451038.830220 1989.235963
0.000976 0.000000 0.000000 421973.794164 3547642.400881 450985.348813 1988.757619
0.000998 0.000000 0.000000 421937.025754 3544156.314670 450931.488726 1988.268876
0.001018 0.000000 0.000000 421900.032484 3540598.708830 450877.250367 1987.769735
0.001039 0.000000 0.000000 421862.814647 3536969.749494 450822.634147 1987.260195
0.001061 0.000000 0.000000 421825.372545 3533269.606113 450767.640508 1986.740256
0.001082 0.000000 0.000000 421787.706487 3529498.451445 450712.269941 1986.209918
0.001103 0.000000 0.000000 421749.816796 3525656.461546 450656.522912 1985.669181
0.001123 0.000000 0.000000 421711.703801 3521743.815764 450600.399918 1985.118046
0.001144 0.000000 0.000000 421673.367842 3517760.696727 450543.901480 1984.556512
0.001165 0.000000 0.000000 421634.809268 3513707.290331 450487.028120 1983.984579
0.001186 0.000000 0.000000 421596.028438 3509583.785737 450429.780424 1983.402247
0.001207 0.000000 0.000000 421557.025720 3505390.375355 450372.158972 1982.809517
0.001229 0.000000 0.000000 421517.801492 3501127.254837 450314.164344 1982.206388
0.001250 0.000000 0.000000 421478.356139 3496794.623064 450255.797161 1981.592860
0.001271 0.000000 0.000000 421438.690058 3492392.682140 450197.058033 1980.968933
0.001292 0.000000 0.000000 421398.803654 3487921.637377 450137.947640 1980.334607
0.001312 0.000000 0.000000 421358.697343 3483381.697287 450078.466657 1979.689883
0.001334 0.000000 0.000000 421318.371547 3478773.073569 450018.615756 1979.034760
0.001355 0.000000 0.000000 421277.826700 3474095.981100 449958.395645 1978.369238
0.001376 0.000000 0.000000 421237.063243 3469350.637922 449897.807027 1977.693317
0.001397 0.000000 0.000000 421196.081628 3464537.265231 449836.850686 1977.006998
0.001418 0.000000 0.000000 421154.882315 3459656.087367 449775.527365 1976.310279
0.001439 0.000000 0.000000 421113.465774 3454707.331800 449713.837840 1975.603162
0.001459 0.000000 0.000000 421071.832482 3449691.229117 449651.782890 1974.885646
0.001480 0.000000 0.000000 421029.982927 3444608.013014 449589.363334 1974.157732
0.001502 0.000000 0.000000 420987.917605 3439457.920282 449526.580030 1973.419418
0.001523 0.000000 0.000000 420945.637021 3434241.190790 449463.433801 1972.670706
0.001544 0.000000 0.000000 420903.141688 3428958.067481 449399.925508 1971.911595
0.001564 0.000000 0.000000 420860.432130 3423608.796352 449336.056018 1971.142086
0.001586 0.000000 0.000000 420817.508878 3418193.626443 449271.826273 1970.362177
0.001607 0.000000 0.000000 420774.372473 3412712.809825 449207.237161 1969.571870
0.001627 0.000000 0.000000 420731.023462 3407166.601587 449142.289612 1968.771164
0.001648 0.000000 0.000000 420687.462403 3401555.259820 449076.984552 1967.960059
0.001669 0.000000 0.000000 420643.689863 3395879.045606 449011.322997 1967.138555
0.001691 0.000000 0.000000 420599.706416 3390138.223003 448945.305898 1966.306653
0.001712 0.000000 0.000000 420555.512646 3384333.059032 448878.934249 1965.464352
0.001733 0.000000 0.000000 420511.109143 3378463.823659 448812.209046 1964.611652
0.001753 0.000000 0.000000 420466.496509 3372530.789788 448745.131367 1963.748553
0.001775 0.000000 0.000000 420421.675352 3366534.233240 448677.702227 1962.875056
0.001796 0.000000 0.000000 420376.646288 3360474.432741 448609.922674 1961.991159
0.001816 0.000000 0.000000 420331.409943 3354351.669906 448541.793793 1961.096864
0.001837 0.000000 0.000000 420285.966950 3348166.229228 448473.316702 1960.192170
0.001859 0.000000 0.000000 420240.317952 3341918.398058 448404.492487 1959.277078
0.001880 0.000000 0.000000 420194.463597 3335608.466591 448335.322243 1958.351586
0.001901 0.000000 0.000000 420148.404544 3329236.727853 448265.807160 1957.415696
0.001921 0.000000 0.000000 420102.141459 3322803.477683 448195.948370 1956.469407
0.001942 0.000000 0.000000 420055.675017 3316309.014718 448125.747032 1955.512719
0.001963 0.000000 0.000000 420009.005899 3309753.640379 448055.204316 1954.545633
0.001984 0.000000 0.000000 419962.134795 3303137.658850 447984.321467 1953.568147
0.002005 0.000000 0.000000 419915.062404 3296461.377067 447913.099670 1952.580263
0.002027 0.000000 0.000000 419867.789432 3289725.104700 447841.540120 1951.581980
0.002048 0.000000 0.000000 419820.316592 3282929.154135 447769.644120 1950.573299
0.002069 0.000000 0.000000 419772.644606 3276073.840460 447697.412899 1949.554218
0.002089 0.000000 0.000000 419724.774203 3269159.481445 447624.847706 1948.524739
0.002110 0.000000 0.000000 419676.706119 3262186.397529 447551.949851 1947.484861
0.002132 0.000000 0.000000 419628.441101 3255154.911798 447478.720641 1946.434584
0.002153 0.000000 0.000000 419579.979899 3248065.349972 447405.161369 1945.373909
0.002174 0.000000 0.000000 419531.323273 3240918.040388 447331.273346 1944.302834
0.002195 0.000000 0.000000 419482.471991 3233713.313976 447257.057962 1943.221361
0.002216 0.000000 0.000000 419433.426826 3226451.504250 447182.516542 1942.129489
0.002237 0.000000 0.000000 419384.188562 3219132.947285 447107.650423 1941.027219
0.002257 0.000000 0.000000 419334.757987 3211757.981697 447032.461050 1939.914549
0.002278 0.000000 0.000000 419285.135899 3204326.948633 446956.949785 1938.791481
0.002300 0.000000 0.000000 419235.323099 3196840.191743 446881.118003 1937.658014
0.002321 0.000000 0.000000 419185.320401 3189298.057169 446804.967190 1936.514148
0.002342 0.000000 0.000000 419135.128621 3181700.893522 446728.498748 1935.359884
0.002363 0.000000 0.000000 419084.748586 3174049.051866 446651.714087 1934.195220
0.002384 0.000000 0.000000 419034.181126 3166342.885697 446574.614738 1933.020158
0.002405 0.000000 0.000000 418983.427082 3158582.750926 446497.202136 1931.834697
0.002425 0.000000 0.000000 418932.487300 3150769.005858 446419.477733 1930.638838
0.002446 0.000000 0.000000 418881.362632 3142902.011175 446341.443095 1929.432579
0.002468 0.000000 0.000000 418830.053939 3134982.129914 446263.099695 1928.215922
0.002489 0.000000 0.000000 418778.562087 3127009.727448 446184.449023 1926.988866
0.002510 0.000000 0.000000 418726.887949 3118985.171468 446105.492681 1925.751411
0.002530 0.000000 0.000000 418675.032405 3110908.831962 446026.232178 1924.503557
0.002551 0.000000 0.000000 418622.996342 3102781.081195 445946.669043 1923.245305
0.002573 0.000000 0.000000 418570.780652 3094602.293690 445866.804910 1921.976654
0.002594 0.000000 0.000000 418518.386236 3086372.846204 445786.641317 1920.697604
0.002614 0.000000 0.000000 418465.813999 3078093.117712 445706.179852 1919.408155
0.002635 0.000000 0.000000 418413.064854 3069763.489387 445625.422159 1918.108308
0.002657 0.000000 0.000000 418360.139720 3061384.344574 445544.369803 1916.798061
0.002678 0.000000 0.000000 418307.039520 3052956.068774 445463.024453 1915.477416
0.002699 0.000000 0.000000 418253.765187 3044479.049620 445381.387740 1914.146372
0.002719 0.000000 0.000000 418200.317658 3035953.676860 445299.461268 1912.804930
0.002740 0.000000 0.000000 418146.697876 3027380.342332 445217.246768 1911.453088
0.002762 0.000000 0.000000 418092.906791 3018759.439944 445134.745876 1910.090848
0.002783 0.000000 0.000000 418038.945358 3010091.365653 445051.960240 1908.718209
0.002803 0.000000 0.000000 417984.814538 3001376.517442 444968.891621 1907.335172
0.002825 0.000000 0.000000 417930.515299 2992615.295301 444885.541666 1905.941735
0.002846 0.000000 0.000000 417876.048614 2983808.101202 444801.912113 1904.537900
0.002867 0.000000 0.000000 417821.415461 2974955.339081 444718.004696 1903.123666
0.002887 0.000000 0.000000 417766.616825 2966057.414811 444633.821094 1901.699033
0.002908 0.000000 0.000000 417711.653696 2957114.736184 444549.363125 1900.264001
0.002930 0.000000 0.000000 417656.527069 2948127.712887 444464.632502 1898.818571
0.002951 0.000000 0.000000 417601.237947 2939096.756479 444379.630967 1897.362742
0.002972 0.000000 0.000000 417545.787335 2930022.280371 444294.360350 1895.896514
0.002993 0.000000 0.000000 417490.176245 2920904.699799 444208.822365 1894.419887
0.003014 0.000000 0.000000 417434.405696 2911744.431805 444123.018870 1892.932861
0.003035 0.000000 0.000000 417378.476708 2902541.895215 444036.951635 1891.435437
0.003056 0.000000 0.000000 417322.390311 2893297.510611 443950.622440 1889.927614
0.003076 0.000000 0.000000 417266.147537 2884011.700312 443864.033171 1888.409392
0.003098 0.000000 0.000000 417209.749425 2874684.888350 443777.185583 1886.880771
0.003119 0.000000 0.000000 417153.197017 2865317.500445 443690.081582 1885.341752
0.003140 0.000000 0.000000 417096.491361 2855909.963983 443602.722980 1883.792334
0.003161 0.000000 0.000000 417039.633511 2846462.707995 443515.111605 1882.232517
0.003182 0.000000 0.000000 416982.624523 2836976.163127 443427.249384 1880.662301
0.003203 0.000000 0.000000 416925.465462 2827450.761621 443339.138112 1879.081686
0.003223 0.000000 0.000000 416868.157394 2817886.937291 443250.779745 1877.490673
0.003244 0.000000 0.000000 416810.701390 2808285.125496 443162.176126 1875.889261
0.003266 0.000000 0.000000 416753.098528 2798645.763119 443073.329148 1874.277450
0.003287 0.000000 0.000000 416695.349889 2788969.288542 442984.240750 1872.655240
0.003308 0.000000 0.000000 416637.456558 2779256.141620 442894.912780 1871.022632
0.003328 0.000000 0.000000 416579.419625 2769506.763658 442805.347239 1869.379625
0.003350 0.000000 0.000000 416521.240184 2759721.597389 442715.545980 1867.726219
0.003371 0.000000 0.000000 416462.919334 2749901.086942 442625.510995 1866.062414
0.003392 0.000000 0.000000 416404.458178 2740045.677826 442535.244199 1864.388210
0.003413 0.000000 0.000000 416345.857822 2730155.816900 442444.747518 1862.703608
0.003433 0.000000 0.000000 416287.119378 2720231.952349 442354.022965 1861.008607
0.003455 0.000000 0.000000 416228.243960 2710274.533658 442263.072427 1859.303207
0.003476 0.000000 0.000000 416169.232688 2700284.011591 442171.897960 1857.587408
0.003497 0.000000 0.000000 416110.086684 2690260.838161 442080.501461 1855.861211
0.003517 0.000000 0.000000 416050.807075 2680205.466607 441988.884980 1854.124614
0.003538 0.000000 0.000000 415991.394991 2670118.351369 441897.050467 1852.377619
0.003560 0.000000 0.000000 415931.851567 2659999.948061 441804.999917 1850.620225
0.003581 0.000000 0.000000 415872.177941 2649850.713447 441712.735365 1848.852433
0.003601 0.000000 0.000000 415812.375253 2639671.105413 441620.258758 1847.074241
0.003623 0.000000 0.000000 415752.444648 2629461.582945 441527.572193 1845.285651
0.003644 0.000000 0.000000 415692.387275 2619222.606100 441434.677601 1843.486662
0.003665 0.000000 0.000000 415632.204285 2608954.635981 441341.577098 1841.677275
0.003685 0.000000 0.000000 415571.896834 2598658.134711 441248.272635 1839.857488
0.003706 0.000000 0.000000 415511.466079 2588333.565408 441154.766317 1838.027303
0.003728 0.000000 0.000000 415450.913181 2577981.392157 441061.060141 1836.186719
0.003749 0.000000 0.000000 415390.239306 2567602.079985 440967.156172 1834.335736
0.003769 0.000000 0.000000 415329.445620 2557196.094834 440873.056473 1832.474354
0.003791 0.000000 0.000000 415268.533294 2546763.903535 440778.763064 1830.602574
0.003812 0.000000 0.000000 415207.503501 2536305.973781 440684.278068 1828.720395
0.003833 0.000000 0.000000 415146.357417 2525822.774102 440589.603479 1826.827817
0.003854 0.000000 0.000000 415085.096222 2515314.773838 440494.741455 1824.924840
0.003874 0.000000 0.000000 415023.721097 2504782.443108 440399.693982 1823.011465
0.003896 0.000000 0.000000 414962.233226 2494226.252790 440304.463237 1821.087690
